employee_id,month,department,age,tenure_years,comp_ratio,satisfaction,performance,engagement,bls_energy_index,attrition
192,31,RetailBanking,30,5.9,0.76,4.41,3.39,4.05,106.95,0
194,31,RetailBanking,26,16.6,1.3,3.76,2.69,4.35,106.95,0
196,31,RetailBanking,46,9.9,1.04,3.93,3.84,2.76,106.95,0
197,31,RetailBanking,37,3.7,0.9,4.8,4.07,4.38,106.95,0
198,31,RetailBanking,58,15.6,1.27,3.75,3.32,3.97,106.95,0
203,31,RetailBanking,46,7.4,1.05,4.69,2.1,4.56,106.95,0
206,31,RetailBanking,53,3.6,0.85,3.29,2.06,3.94,106.95,0
209,31,RetailBanking,44,3.7,0.97,2.97,4.23,3.73,106.95,0
210,31,RetailBanking,59,9.3,1.26,4.31,2.69,3.29,106.95,0
212,31,RetailBanking,30,4.3,0.83,3.18,3.09,5.0,106.95,0
214,31,RetailBanking,53,5.3,0.98,3.73,3.33,3.43,106.95,0
215,31,RetailBanking,30,9.6,0.97,3.64,3.43,3.11,106.95,0
219,31,RetailBanking,59,14.2,1.17,4.02,4.04,3.7,106.95,0
220,31,RetailBanking,44,9.9,1.16,4.69,2.38,5.0,106.95,0
223,31,RetailBanking,31,4.0,0.84,3.33,2.24,3.42,106.95,0
227,31,RetailBanking,47,7.6,1.13,3.94,2.71,3.73,106.95,0
228,31,RetailBanking,54,7.9,1.08,2.94,2.23,2.95,106.95,0
229,31,RetailBanking,50,8.1,1.1,3.83,3.37,4.75,106.95,0
231,31,RetailBanking,36,13.9,1.16,3.77,3.02,3.77,106.95,0
237,31,RetailBanking,48,11.0,1.03,4.69,3.58,3.57,106.95,0
240,31,RetailBanking,36,26.3,1.45,3.7,3.52,3.66,106.95,0
242,31,RetailBanking,47,5.7,0.96,2.93,3.37,3.72,106.95,0
245,31,RetailBanking,54,5.8,1.13,4.17,3.92,3.7,106.95,0
247,31,Fintech,38,4.7,0.88,2.71,2.74,4.95,106.95,0
249,31,Fintech,50,6.8,0.85,4.28,2.24,3.69,106.95,0
250,31,Fintech,56,4.5,0.99,3.9,2.28,4.2,106.95,0
254,31,Fintech,28,5.1,1.02,3.37,3.25,3.02,106.95,0
255,31,Fintech,44,12.1,1.11,4.09,2.41,4.68,106.95,0
257,31,Fintech,43,4.0,0.94,3.52,3.39,3.62,106.95,0
261,31,Fintech,48,12.0,1.02,4.22,4.06,4.19,106.95,0
263,31,Fintech,35,5.6,1.04,3.92,3.35,3.64,106.95,0
266,31,Fintech,36,4.1,0.94,3.46,3.93,4.04,106.95,0
267,31,Fintech,49,9.5,1.06,4.18,3.4,3.89,106.95,0
268,31,Fintech,32,5.7,0.96,4.27,2.81,3.43,106.95,0
269,31,Fintech,48,10.3,0.98,5.0,4.2,2.82,106.95,0
274,31,Fintech,63,17.6,1.26,3.87,1.16,4.51,106.95,0
280,31,Operations,55,3.6,0.73,3.01,2.48,4.34,106.95,0
288,31,Operations,25,14.0,1.35,3.15,4.44,4.2,106.95,0
291,31,Operations,36,10.2,1.1,4.44,2.85,4.2,106.95,0
292,31,Operations,26,6.5,1.04,4.54,2.5,3.98,106.95,0
295,31,Operations,62,19.7,1.25,2.43,4.41,3.96,106.95,0
296,31,Operations,45,6.8,1.04,3.11,3.57,3.68,106.95,0
298,31,Operations,40,7.6,0.97,3.65,2.39,3.9,106.95,0
304,31,Operations,45,5.0,0.96,3.82,4.74,3.49,106.95,0
306,31,WealthManagement,32,3.1,1.06,2.93,3.55,4.44,106.95,0
307,31,Fintech,27,3.1,1.19,3.33,2.89,4.69,106.95,0
308,31,WealthManagement,35,3.1,1.48,4.34,3.02,4.14,106.95,0
309,31,Operations,29,3.1,1.25,2.6,2.6,3.87,106.95,0
312,31,Compliance,44,3.1,0.94,4.99,4.55,2.8,106.95,0
314,31,Operations,27,3.0,1.18,3.34,2.89,3.51,106.95,0
316,31,Compliance,55,3.0,1.06,4.51,3.0,3.42,106.95,0
318,31,WealthManagement,26,3.0,0.99,3.28,4.02,4.35,106.95,0
320,31,Compliance,42,2.9,1.02,4.62,3.82,4.58,106.95,0
323,31,Operations,58,2.8,1.04,2.42,3.11,3.92,106.95,0
327,31,InvestmentBanking,60,2.8,0.94,3.22,3.4,3.6,106.95,0
331,31,Compliance,33,2.8,1.06,1.58,3.67,4.95,106.95,0
332,31,EquityResearch,49,2.7,0.89,2.69,3.48,3.41,106.95,0
335,31,Operations,42,2.7,0.95,3.41,2.99,4.49,106.95,0
336,31,Risk,43,2.7,0.76,2.75,2.98,2.86,106.95,0
339,31,Fintech,59,2.6,1.12,3.88,3.34,3.92,106.95,0
340,31,InvestmentBanking,27,2.6,0.98,2.76,4.15,4.67,106.95,0
341,31,RetailBanking,57,2.6,0.97,3.7,2.68,4.5,106.95,0
343,31,Operations,28,2.6,0.66,4.04,2.11,3.6,106.95,0
344,31,RetailBanking,26,2.6,1.22,4.12,3.09,4.43,106.95,0
345,31,Risk,52,2.6,1.09,3.04,3.79,3.89,106.95,0
351,31,RetailBanking,38,2.5,1.52,3.89,3.19,3.46,106.95,0
354,31,EquityResearch,47,2.5,1.02,4.45,3.51,4.6,106.95,0
359,31,Operations,39,2.3,1.19,5.0,2.45,3.71,106.95,0
360,31,Risk,34,2.3,1.18,4.37,3.49,3.19,106.95,0
362,31,Operations,38,2.3,1.26,3.64,3.76,3.11,106.95,0
370,31,EquityResearch,25,2.2,1.08,3.48,3.08,4.48,106.95,0
371,31,EquityResearch,61,2.1,0.84,2.7,3.39,3.36,106.95,0
373,31,Fintech,39,2.1,0.87,3.64,3.83,4.16,106.95,0
374,31,RetailBanking,59,2.1,1.08,3.56,2.94,4.79,106.95,0
376,31,RetailBanking,33,2.0,0.85,3.12,3.92,4.22,106.95,0
378,31,InvestmentBanking,24,1.9,1.06,3.89,3.18,4.76,106.95,0
379,31,WealthManagement,43,1.9,1.16,3.67,2.84,4.0,106.95,0
380,31,Operations,35,1.9,1.16,4.4,2.71,3.55,106.95,0
381,31,WealthManagement,28,1.9,1.07,3.76,2.05,4.19,106.95,0
383,31,Operations,51,1.9,1.09,3.62,3.83,2.62,106.95,0
384,31,WealthManagement,37,1.9,1.0,4.09,3.95,3.98,106.95,0
385,31,RetailBanking,24,1.8,0.93,2.59,4.68,4.0,106.95,0
386,31,RetailBanking,58,1.8,0.86,4.91,1.91,3.68,106.95,0
387,31,WealthManagement,52,1.8,1.06,3.38,4.0,3.29,106.95,0
388,31,Compliance,28,1.8,0.88,3.83,3.62,3.16,106.95,0
391,31,Operations,55,1.8,0.92,4.66,3.3,3.45,106.95,0
394,31,EquityResearch,27,1.6,1.42,2.96,2.16,4.46,106.95,0
395,31,Fintech,40,1.6,1.19,4.89,2.82,4.44,106.95,0
398,31,Fintech,52,1.6,1.05,3.79,3.44,4.77,106.95,0
399,31,Operations,37,1.5,1.15,2.57,2.08,4.39,106.95,0
400,31,Fintech,25,1.5,1.25,2.9,2.04,4.7,106.95,0
401,31,Compliance,46,1.5,1.29,4.07,3.53,3.68,106.95,0
402,31,Operations,49,1.4,0.94,4.16,2.71,3.07,106.95,0
405,31,EquityResearch,28,1.3,1.28,3.88,3.16,2.84,106.95,0
406,31,Fintech,33,1.3,1.16,2.86,4.69,3.75,106.95,0
409,31,Risk,35,1.2,1.05,3.95,3.24,2.89,106.95,0
411,31,EquityResearch,29,1.2,1.11,2.78,4.18,4.45,106.95,0
412,31,Fintech,56,1.2,0.91,4.68,3.19,3.93,106.95,0
416,31,RetailBanking,58,1.1,0.83,4.71,2.63,4.18,106.95,0
417,31,Compliance,30,1.1,0.84,3.32,2.78,3.65,106.95,0
418,31,WealthManagement,52,1.1,0.78,4.15,2.31,3.73,106.95,0
421,31,Risk,60,1.1,1.12,2.39,2.94,4.95,106.95,0
422,31,Operations,35,1.0,1.23,4.65,3.95,3.53,106.95,0
423,31,WealthManagement,28,1.0,1.16,3.02,3.23,2.85,106.95,0
424,31,RetailBanking,27,0.9,1.05,3.61,2.49,4.33,106.95,0
425,31,Risk,40,0.9,1.34,3.57,3.6,3.45,106.95,0
427,31,Risk,52,0.9,0.92,4.66,1.5,3.31,106.95,0
428,31,Compliance,34,0.9,1.6,4.56,3.55,3.9,106.95,0
429,31,Operations,30,0.9,0.96,3.32,2.9,4.39,106.95,0
430,31,Operations,37,0.8,0.87,3.17,2.73,3.88,106.95,0
431,31,EquityResearch,49,0.8,0.98,3.45,2.75,3.08,106.95,0
432,31,RetailBanking,24,0.8,1.05,3.51,3.94,2.43,106.95,0
434,31,Compliance,32,0.8,1.21,3.49,2.38,3.78,106.95,0
437,31,Risk,56,0.8,0.91,3.84,2.21,3.95,106.95,0
438,31,EquityResearch,39,0.7,0.96,3.55,4.17,4.53,106.95,0
440,31,InvestmentBanking,36,0.7,1.09,3.38,2.48,2.93,106.95,0
441,31,InvestmentBanking,40,0.7,1.31,3.06,3.08,4.4,106.95,0
442,31,EquityResearch,50,0.7,1.2,3.23,2.7,4.44,106.95,0
443,31,RetailBanking,52,0.7,1.04,4.79,2.54,3.9,106.95,0
444,31,Compliance,38,0.7,1.0,4.27,4.26,3.97,106.95,0
445,31,WealthManagement,39,0.7,1.31,3.76,3.26,4.02,106.95,0
446,31,Operations,42,0.6,1.22,3.38,2.72,4.35,106.95,0
447,31,Operations,53,0.6,1.13,4.46,3.39,3.59,106.95,0
448,31,Operations,60,0.6,0.98,3.28,3.14,3.05,106.95,0
449,31,Operations,26,0.6,0.9,3.72,2.95,3.52,106.95,0
450,31,WealthManagement,52,0.6,0.96,3.42,3.48,3.89,106.95,0
451,31,Fintech,25,0.6,0.9,4.57,2.44,3.91,106.95,1
452,31,EquityResearch,45,0.5,0.94,3.6,2.92,3.48,106.95,0
453,31,Operations,51,0.5,1.57,3.18,3.59,3.87,106.95,0
454,31,EquityResearch,23,0.5,1.01,3.73,3.67,4.12,106.95,0
455,31,InvestmentBanking,40,0.5,1.09,2.65,2.97,4.13,106.95,0
456,31,Fintech,55,0.5,0.92,3.92,3.04,4.18,106.95,0
457,31,WealthManagement,54,0.5,0.9,4.16,3.59,3.39,106.95,0
458,31,RetailBanking,45,0.4,0.88,3.63,4.15,3.45,106.95,0
459,31,InvestmentBanking,61,0.3,1.0,3.84,2.87,3.47,106.95,0
460,31,Risk,56,0.3,0.99,3.01,1.76,3.65,106.95,0
461,31,EquityResearch,51,0.3,0.87,2.51,4.03,3.53,106.95,0
462,31,Operations,30,0.3,0.97,4.35,3.97,2.74,106.95,0
463,31,WealthManagement,30,0.2,0.9,4.53,3.29,2.72,106.95,0
464,31,EquityResearch,47,0.2,0.88,4.98,3.79,2.83,106.95,0
465,31,Compliance,50,0.1,0.97,3.05,2.12,3.95,106.95,0
466,31,Risk,23,0.1,1.08,4.23,3.18,5.0,106.95,0
467,31,Fintech,36,0.1,1.33,2.72,3.79,3.86,106.95,0
468,31,Fintech,28,0.1,1.08,4.35,3.67,4.01,106.95,0
3,32,InvestmentBanking,42,4.0,0.92,4.16,3.17,3.69,106.19,0
11,32,InvestmentBanking,59,4.9,0.9,3.55,3.68,3.54,106.19,1
12,32,InvestmentBanking,56,9.8,1.08,3.04,2.95,3.57,106.19,0
13,32,InvestmentBanking,53,5.4,0.93,3.79,3.51,4.2,106.19,0
17,32,InvestmentBanking,32,6.6,0.98,3.59,3.22,4.76,106.19,0
18,32,InvestmentBanking,50,3.8,0.95,4.8,3.78,4.01,106.19,0
19,32,InvestmentBanking,29,16.8,1.18,3.12,2.24,4.18,106.19,1
23,32,InvestmentBanking,36,6.5,1.17,4.91,2.85,3.09,106.19,0
24,32,InvestmentBanking,26,5.4,1.12,4.57,2.57,4.36,106.19,0
25,32,InvestmentBanking,36,13.9,1.16,3.86,2.88,3.06,106.19,0
27,32,InvestmentBanking,55,17.3,1.42,4.48,3.33,3.07,106.19,0
34,32,InvestmentBanking,43,24.7,1.58,2.92,2.74,2.51,106.19,0
35,32,InvestmentBanking,46,15.6,1.15,3.63,1.97,2.92,106.19,0
37,32,EquityResearch,30,5.6,0.87,4.17,3.5,3.57,106.19,0
42,32,EquityResearch,57,10.1,1.09,3.25,3.02,3.89,106.19,0
50,32,EquityResearch,43,8.2,1.07,4.73,1.76,3.45,106.19,0
52,32,EquityResearch,38,7.9,1.07,2.57,3.1,3.71,106.19,0
53,32,EquityResearch,30,18.7,1.23,4.29,2.68,3.31,106.19,1
54,32,EquityResearch,56,5.6,1.04,4.04,3.79,4.13,106.19,0
55,32,EquityResearch,59,20.7,1.28,3.56,3.28,4.59,106.19,0
57,32,EquityResearch,29,5.3,1.04,3.9,3.73,3.94,106.19,0
60,32,EquityResearch,27,11.0,1.11,4.59,4.13,3.76,106.19,0
64,32,Risk,43,7.6,1.03,3.9,4.12,3.59,106.19,0
65,32,Risk,48,4.8,0.98,3.85,3.11,4.01,106.19,0
69,32,Risk,51,3.7,0.95,3.09,3.2,5.0,106.19,0
70,32,Risk,45,14.6,1.26,3.5,3.08,3.33,106.19,0
73,32,Risk,31,14.6,0.93,3.07,4.89,4.06,106.19,0
74,32,Risk,37,12.8,1.01,3.55,3.14,4.27,106.19,0
75,32,Risk,46,4.8,0.94,5.0,2.52,3.27,106.19,0
77,32,Risk,43,4.3,0.83,3.65,2.1,4.18,106.19,0
79,32,Risk,50,15.6,1.24,2.99,3.69,4.2,106.19,0
82,32,Risk,38,6.1,0.94,4.04,3.33,2.93,106.19,0
85,32,Risk,54,6.7,0.94,4.69,2.34,3.95,106.19,0
89,32,Risk,52,6.2,0.99,2.25,3.7,3.94,106.19,0
91,32,Risk,41,10.5,1.18,1.51,4.33,5.0,106.19,0
93,32,Risk,38,6.3,1.16,3.25,2.96,3.71,106.19,0
94,32,Risk,47,20.1,1.36,4.99,3.08,4.8,106.19,0
97,32,Risk,61,10.0,0.9,3.83,2.7,3.01,106.19,0
98,32,Risk,37,4.1,1.17,4.25,3.08,4.29,106.19,0
100,32,Risk,51,20.8,1.41,3.84,1.62,3.3,106.19,0
101,32,Compliance,26,10.8,0.98,3.56,3.98,3.65,106.19,0
102,32,Compliance,29,4.4,0.99,2.78,3.59,3.67,106.19,0
103,32,Compliance,41,3.7,0.93,3.64,3.05,3.07,106.19,0
104,32,Compliance,38,7.2,0.94,3.58,3.99,2.43,106.19,0
106,32,Compliance,53,3.9,0.97,3.96,3.31,4.27,106.19,0
108,32,Compliance,25,4.3,1.13,3.16,2.57,3.81,106.19,0
115,32,Compliance,51,7.0,1.05,4.3,3.92,3.82,106.19,0
118,32,Compliance,28,8.8,1.04,4.26,2.4,3.51,106.19,0
120,32,Compliance,40,8.8,1.04,4.07,4.29,3.12,106.19,0
126,32,Compliance,43,7.9,1.01,4.25,3.24,2.66,106.19,0
127,32,Compliance,29,7.9,1.01,3.22,3.36,4.37,106.19,0
129,32,Compliance,58,9.9,1.02,3.39,2.98,4.43,106.19,0
130,32,Compliance,48,17.4,1.26,3.42,3.27,3.71,106.19,0
133,32,Compliance,46,6.9,0.82,2.86,3.28,3.46,106.19,0
139,32,WealthManagement,56,6.8,0.97,3.55,3.18,2.98,106.19,0
142,32,WealthManagement,63,7.5,1.08,3.83,3.64,2.96,106.19,0
149,32,WealthManagement,35,10.3,1.26,3.66,2.85,4.09,106.19,0
150,32,WealthManagement,41,13.7,1.26,4.45,3.67,3.23,106.19,0
151,32,WealthManagement,46,3.7,0.89,2.51,2.82,4.13,106.19,1
152,32,WealthManagement,58,7.9,0.91,3.63,4.91,2.97,106.19,0
153,32,WealthManagement,34,12.2,1.2,3.71,3.09,4.67,106.19,0
156,32,WealthManagement,41,7.1,1.04,3.78,3.09,4.06,106.19,0
157,32,WealthManagement,35,16.5,1.16,2.57,3.66,3.63,106.19,0
158,32,WealthManagement,47,7.8,1.12,2.99,4.06,4.75,106.19,0
167,32,WealthManagement,51,9.7,1.1,4.93,1.48,2.95,106.19,0
170,32,WealthManagement,55,14.1,1.14,3.52,3.49,3.01,106.19,0
171,32,WealthManagement,47,20.3,1.43,2.34,2.98,4.02,106.19,0
172,32,WealthManagement,31,6.3,1.18,3.29,3.73,4.96,106.19,0
175,32,WealthManagement,35,6.3,0.94,2.87,1.34,2.97,106.19,0
176,32,WealthManagement,29,11.2,1.09,3.92,4.1,4.05,106.19,0
182,32,WealthManagement,28,5.1,1.06,3.96,2.89,3.77,106.19,0
185,32,WealthManagement,54,14.4,1.07,3.51,3.38,3.0,106.19,0
187,32,RetailBanking,46,11.8,0.97,2.85,2.52,3.83,106.19,0
190,32,RetailBanking,37,5.2,0.96,1.94,4.03,3.34,106.19,0
192,32,RetailBanking,30,6.0,0.76,4.45,3.39,4.05,106.19,0
194,32,RetailBanking,26,16.7,1.3,3.8,2.69,4.35,106.19,0
196,32,RetailBanking,46,10.0,1.04,3.9,3.84,2.76,106.19,0
197,32,RetailBanking,37,3.8,0.9,4.73,4.07,4.38,106.19,0
198,32,RetailBanking,58,15.7,1.27,3.69,3.32,3.97,106.19,0
203,32,RetailBanking,46,7.5,1.05,4.58,2.1,4.56,106.19,0
206,32,RetailBanking,53,3.7,0.85,3.28,2.06,3.94,106.19,0
209,32,RetailBanking,44,3.8,0.97,2.97,4.23,3.73,106.19,0
210,32,RetailBanking,59,9.4,1.26,4.25,2.69,3.29,106.19,0
212,32,RetailBanking,30,4.4,0.83,3.12,3.09,5.0,106.19,0
214,32,RetailBanking,53,5.4,0.98,3.73,3.33,3.43,106.19,0
215,32,RetailBanking,30,9.7,0.97,3.61,3.43,3.11,106.19,0
219,32,RetailBanking,59,14.3,1.17,4.01,4.04,3.7,106.19,0
220,32,RetailBanking,44,10.0,1.16,4.67,2.38,5.0,106.19,0
223,32,RetailBanking,31,4.1,0.84,3.34,2.24,3.42,106.19,0
227,32,RetailBanking,47,7.7,1.13,3.91,2.71,3.73,106.19,0
228,32,RetailBanking,54,8.0,1.08,2.92,2.23,2.95,106.19,0
229,32,RetailBanking,50,8.2,1.1,3.74,3.37,4.75,106.19,0
231,32,RetailBanking,36,14.0,1.16,3.77,3.02,3.77,106.19,0
237,32,RetailBanking,48,11.1,1.03,4.69,3.58,3.57,106.19,0
240,32,RetailBanking,36,26.4,1.45,3.69,3.52,3.66,106.19,0
242,32,RetailBanking,47,5.8,0.96,3.03,3.37,3.72,106.19,0
245,32,RetailBanking,54,5.9,1.13,4.18,3.92,3.7,106.19,0
247,32,Fintech,38,4.8,0.88,2.7,2.74,4.95,106.19,0
249,32,Fintech,50,6.9,0.85,4.3,2.24,3.69,106.19,0
250,32,Fintech,56,4.6,0.99,4.01,2.28,4.2,106.19,0
254,32,Fintech,28,5.2,1.02,3.38,3.25,3.02,106.19,0
255,32,Fintech,44,12.2,1.11,3.98,2.41,4.68,106.19,0
257,32,Fintech,43,4.1,0.94,3.54,3.39,3.62,106.19,0
261,32,Fintech,48,12.1,1.02,4.18,4.06,4.19,106.19,0
263,32,Fintech,35,5.7,1.04,3.82,3.35,3.64,106.19,0
266,32,Fintech,36,4.2,0.94,3.54,3.93,4.04,106.19,0
267,32,Fintech,49,9.6,1.06,4.25,3.4,3.89,106.19,0
268,32,Fintech,32,5.8,0.96,4.22,2.81,3.43,106.19,0
269,32,Fintech,48,10.4,0.98,4.96,4.2,2.82,106.19,0
274,32,Fintech,63,17.7,1.26,3.88,1.16,4.51,106.19,0
280,32,Operations,55,3.7,0.73,2.97,2.48,4.34,106.19,0
288,32,Operations,25,14.1,1.35,3.14,4.44,4.2,106.19,0
291,32,Operations,36,10.3,1.1,4.4,2.85,4.2,106.19,0
292,32,Operations,26,6.6,1.04,4.52,2.5,3.98,106.19,0
295,32,Operations,62,19.8,1.25,2.36,4.41,3.96,106.19,0
296,32,Operations,45,6.9,1.04,3.15,3.57,3.68,106.19,0
298,32,Operations,40,7.7,0.97,3.71,2.39,3.9,106.19,0
304,32,Operations,45,5.1,0.96,3.81,4.74,3.49,106.19,0
306,32,WealthManagement,32,3.2,1.06,2.93,3.55,4.44,106.19,0
307,32,Fintech,27,3.2,1.19,3.36,2.89,4.69,106.19,0
308,32,WealthManagement,35,3.2,1.48,4.34,3.02,4.14,106.19,0
309,32,Operations,29,3.2,1.25,2.69,2.6,3.87,106.19,0
312,32,Compliance,44,3.2,0.94,4.92,4.55,2.8,106.19,0
314,32,Operations,27,3.1,1.18,3.38,2.89,3.51,106.19,0
316,32,Compliance,55,3.1,1.06,4.5,3.0,3.42,106.19,0
318,32,WealthManagement,26,3.1,0.99,3.22,4.02,4.35,106.19,0
320,32,Compliance,42,3.0,1.02,4.73,3.82,4.58,106.19,0
323,32,Operations,58,2.9,1.04,2.54,3.11,3.92,106.19,0
327,32,InvestmentBanking,60,2.9,0.94,3.21,3.4,3.6,106.19,0
331,32,Compliance,33,2.9,1.06,1.6,3.67,4.95,106.19,0
332,32,EquityResearch,49,2.8,0.89,2.67,3.48,3.41,106.19,0
335,32,Operations,42,2.8,0.95,3.39,2.99,4.49,106.19,0
336,32,Risk,43,2.8,0.76,2.69,2.98,2.86,106.19,1
339,32,Fintech,59,2.7,1.12,3.82,3.34,3.92,106.19,0
340,32,InvestmentBanking,27,2.7,0.98,2.85,4.15,4.67,106.19,0
341,32,RetailBanking,57,2.7,0.97,3.7,2.68,4.5,106.19,0
343,32,Operations,28,2.7,0.66,4.04,2.11,3.6,106.19,0
344,32,RetailBanking,26,2.7,1.22,4.08,3.09,4.43,106.19,0
345,32,Risk,52,2.7,1.09,3.05,3.79,3.89,106.19,0
351,32,RetailBanking,38,2.6,1.52,3.81,3.19,3.46,106.19,0
354,32,EquityResearch,47,2.6,1.02,4.41,3.51,4.6,106.19,0
359,32,Operations,39,2.4,1.19,4.94,2.45,3.71,106.19,0
360,32,Risk,34,2.4,1.18,4.43,3.49,3.19,106.19,0
362,32,Operations,38,2.4,1.26,3.56,3.76,3.11,106.19,0
370,32,EquityResearch,25,2.3,1.08,3.42,3.08,4.48,106.19,0
371,32,EquityResearch,61,2.2,0.84,2.6,3.39,3.36,106.19,0
373,32,Fintech,39,2.2,0.87,3.6,3.83,4.16,106.19,0
374,32,RetailBanking,59,2.2,1.08,3.54,2.94,4.79,106.19,0
376,32,RetailBanking,33,2.1,0.85,3.17,3.92,4.22,106.19,0
378,32,InvestmentBanking,24,2.0,1.06,3.88,3.18,4.76,106.19,0
379,32,WealthManagement,43,2.0,1.16,3.65,2.84,4.0,106.19,0
380,32,Operations,35,2.0,1.16,4.41,2.71,3.55,106.19,0
381,32,WealthManagement,28,2.0,1.07,3.74,2.05,4.19,106.19,0
383,32,Operations,51,2.0,1.09,3.74,3.83,2.62,106.19,0
384,32,WealthManagement,37,2.0,1.0,4.06,3.95,3.98,106.19,0
385,32,RetailBanking,24,1.9,0.93,2.61,4.68,4.0,106.19,0
386,32,RetailBanking,58,1.9,0.86,4.95,1.91,3.68,106.19,1
387,32,WealthManagement,52,1.9,1.06,3.35,4.0,3.29,106.19,0
388,32,Compliance,28,1.9,0.88,3.84,3.62,3.16,106.19,0
391,32,Operations,55,1.9,0.92,4.63,3.3,3.45,106.19,0
394,32,EquityResearch,27,1.7,1.42,2.97,2.16,4.46,106.19,0
395,32,Fintech,40,1.7,1.19,4.9,2.82,4.44,106.19,0
398,32,Fintech,52,1.7,1.05,3.78,3.44,4.77,106.19,0
399,32,Operations,37,1.6,1.15,2.51,2.08,4.39,106.19,0
400,32,Fintech,25,1.6,1.25,2.99,2.04,4.7,106.19,0
401,32,Compliance,46,1.6,1.29,4.1,3.53,3.68,106.19,0
402,32,Operations,49,1.5,0.94,4.08,2.71,3.07,106.19,0
405,32,EquityResearch,28,1.4,1.28,3.86,3.16,2.84,106.19,0
406,32,Fintech,33,1.4,1.16,2.78,4.69,3.75,106.19,0
409,32,Risk,35,1.3,1.05,3.99,3.24,2.89,106.19,0
411,32,EquityResearch,29,1.3,1.11,2.78,4.18,4.45,106.19,0
412,32,Fintech,56,1.3,0.91,4.68,3.19,3.93,106.19,0
416,32,RetailBanking,58,1.2,0.83,4.67,2.63,4.18,106.19,0
417,32,Compliance,30,1.2,0.84,3.3,2.78,3.65,106.19,0
418,32,WealthManagement,52,1.2,0.78,4.19,2.31,3.73,106.19,0
421,32,Risk,60,1.2,1.12,2.44,2.94,4.95,106.19,0
422,32,Operations,35,1.1,1.23,4.69,3.95,3.53,106.19,0
423,32,WealthManagement,28,1.1,1.16,2.94,3.23,2.85,106.19,0
424,32,RetailBanking,27,1.0,1.05,3.6,2.49,4.33,106.19,0
425,32,Risk,40,1.0,1.34,3.58,3.6,3.45,106.19,0
427,32,Risk,52,1.0,0.92,4.62,1.5,3.31,106.19,0
428,32,Compliance,34,1.0,1.6,4.48,3.55,3.9,106.19,0
429,32,Operations,30,1.0,0.96,3.26,2.9,4.39,106.19,0
430,32,Operations,37,0.9,0.87,3.24,2.73,3.88,106.19,0
431,32,EquityResearch,49,0.9,0.98,3.39,2.75,3.08,106.19,0
432,32,RetailBanking,24,0.9,1.05,3.51,3.94,2.43,106.19,0
434,32,Compliance,32,0.9,1.21,3.48,2.38,3.78,106.19,0
437,32,Risk,56,0.9,0.91,3.83,2.21,3.95,106.19,0
438,32,EquityResearch,39,0.8,0.96,3.53,4.17,4.53,106.19,0
440,32,InvestmentBanking,36,0.8,1.09,3.42,2.48,2.93,106.19,1
441,32,InvestmentBanking,40,0.8,1.31,3.06,3.08,4.4,106.19,0
442,32,EquityResearch,50,0.8,1.2,3.2,2.7,4.44,106.19,0
443,32,RetailBanking,52,0.8,1.04,4.79,2.54,3.9,106.19,0
444,32,Compliance,38,0.8,1.0,4.21,4.26,3.97,106.19,0
445,32,WealthManagement,39,0.8,1.31,3.78,3.26,4.02,106.19,0
446,32,Operations,42,0.7,1.22,3.35,2.72,4.35,106.19,0
447,32,Operations,53,0.7,1.13,4.43,3.39,3.59,106.19,0
448,32,Operations,60,0.7,0.98,3.31,3.14,3.05,106.19,0
449,32,Operations,26,0.7,0.9,3.7,2.95,3.52,106.19,0
450,32,WealthManagement,52,0.7,0.96,3.4,3.48,3.89,106.19,1
452,32,EquityResearch,45,0.6,0.94,3.66,2.92,3.48,106.19,0
453,32,Operations,51,0.6,1.57,3.13,3.59,3.87,106.19,0
454,32,EquityResearch,23,0.6,1.01,3.75,3.67,4.12,106.19,0
455,32,InvestmentBanking,40,0.6,1.09,2.7,2.97,4.13,106.19,0
456,32,Fintech,55,0.6,0.92,3.98,3.04,4.18,106.19,0
457,32,WealthManagement,54,0.6,0.9,4.27,3.59,3.39,106.19,0
458,32,RetailBanking,45,0.5,0.88,3.6,4.15,3.45,106.19,0
459,32,InvestmentBanking,61,0.4,1.0,3.8,2.87,3.47,106.19,0
460,32,Risk,56,0.4,0.99,3.05,1.76,3.65,106.19,0
461,32,EquityResearch,51,0.4,0.87,2.56,4.03,3.53,106.19,0
462,32,Operations,30,0.4,0.97,4.31,3.97,2.74,106.19,0
463,32,WealthManagement,30,0.3,0.9,4.55,3.29,2.72,106.19,0
464,32,EquityResearch,47,0.3,0.88,5.0,3.79,2.83,106.19,0
465,32,Compliance,50,0.2,0.97,3.06,2.12,3.95,106.19,0
466,32,Risk,23,0.2,1.08,4.28,3.18,5.0,106.19,0
467,32,Fintech,36,0.2,1.33,2.8,3.79,3.86,106.19,0
468,32,Fintech,28,0.2,1.08,4.48,3.67,4.01,106.19,0
469,32,EquityResearch,50,0.1,1.32,5.0,4.19,3.37,106.19,0
3,33,InvestmentBanking,42,4.1,0.92,4.12,3.17,3.69,105.93,0
12,33,InvestmentBanking,56,9.9,1.08,2.99,2.95,3.57,105.93,0
13,33,InvestmentBanking,53,5.5,0.93,3.83,3.51,4.2,105.93,0
17,33,InvestmentBanking,32,6.7,0.98,3.56,3.22,4.76,105.93,0
18,33,InvestmentBanking,50,3.9,0.95,4.79,3.78,4.01,105.93,0
